age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_open_accounts,delinq_2yrs,revol_util,pub_records,purpose_score,home_ownership_score,default
54,22826.0,48619.0,60,374,5,10,1,150.0,2,8.0,1,0
32,29689.0,30106.0,36,542,29,5,2,45.0,1,9.0,1,0
27,62802.0,13709.0,60,805,1,2,7,89.0,1,6.0,1,0
34,22789.0,14498.0,36,614,16,1,0,150.0,2,5.0,1,0
43,44145.0,24494.0,36,351,6,7,2,150.0,1,6.0,2,0
40,27621.0,15051.0,36,698,0,3,0,150.0,0,7.0,1,0
34,35743.0,9790.0,36,793,5,1,3,150.0,0,7.0,2,0
35,14456.0,17362.0,36,550,4,3,5,11.0,1,5.0,2,0
44,18947.0,50000.0,36,850,1,6,0,150.0,0,5.0,1,1
53,26193.0,18896.0,36,527,17,1,2,150.0,1,9.0,1,0
32,33552.0,19860.0,36,619,3,3,2,124.0,1,8.0,1,0
29,40362.0,33256.0,60,554,7,3,0,9.0,0,7.0,1,1
58,25113.0,11009.0,36,518,2,1,3,150.0,0,5.0,1,0
46,64751.0,17545.0,72,457,2,10,0,66.0,2,5.0,1,0
21,23980.0,34538.0,36,501,8,10,5,150.0,1,8.0,1,0
50,25600.0,17431.0,36,643,11,6,1,53.0,1,7.0,2,0
57,61182.0,12147.0,36,361,2,0,5,142.0,1,4.0,2,0
29,52507.0,8585.0,36,686,1,5,3,150.0,1,7.0,1,0
45,41995.0,12999.0,36,485,8,7,3,150.0,1,5.0,2,0
46,38204.0,2427.0,60,525,2,7,7,34.0,1,4.0,1,0
36,25997.0,9260.0,36,603,4,4,2,150.0,0,8.0,2,0
43,44853.0,6450.0,36,474,7,4,4,150.0,1,5.0,1,0
40,53604.0,28590.0,36,526,14,12,1,150.0,1,5.0,1,0
51,22122.0,8482.0,36,629,11,4,3,136.0,2,6.0,1,0
51,38960.0,17496.0,36,762,4,2,1,150.0,0,6.0,2,0
41,48131.0,11525.0,36,688,7,1,4,78.0,1,6.0,1,0
36,50575.0,27083.0,36,656,4,7,2,77.0,1,6.0,1,0
42,17904.0,5788.0,36,542,7,2,3,84.0,2,7.0,1,0
38,37914.0,28331.0,60,600,6,9,0,136.0,2,7.0,2,0
30,61419.0,8420.0,60,403,4,7,2,87.0,2,5.0,1,0
54,23652.0,1725.0,60,689,2,1,2,27.0,1,5.0,2,1
40,38478.0,15343.0,36,651,9,11,7,104.0,0,6.0,1,0
36,63418.0,14598.0,72,575,6,14,3,5.0,1,6.0,2,0
53,52059.0,9453.0,36,445,4,6,1,128.0,2,4.0,1,0
32,29678.0,21565.0,60,603,6,10,3,150.0,0,7.0,1,0
20,16935.0,1117.0,60,496,6,7,2,24.0,1,6.0,2,0
22,11209.0,47635.0,36,568,1,5,7,96.0,1,8.0,2,0
40,70378.0,5962.0,60,603,10,0,6,88.0,2,7.0,1,0
37,26535.0,28754.0,60,719,8,1,7,5.0,1,2.0,2,0
49,33257.0,20730.0,72,491,12,9,2,150.0,2,9.0,2,0
30,64384.0,9457.0,36,570,2,0,4,105.0,1,4.0,2,1
30,68838.0,14472.0,60,312,8,7,2,125.0,3,6.0,2,0
29,85443.0,6586.0,36,474,5,5,2,150.0,2,3.0,2,0
45,62291.0,20951.0,36,543,19,6,8,10.0,3,6.0,1,0
52,43960.0,50000.0,36,416,27,0,1,129.0,4,8.0,2,0
44,58575.0,9243.0,36,722,12,5,6,112.0,2,7.0,1,0
45,44366.0,29584.0,60,717,2,3,2,18.0,1,5.0,2,0
35,49387.0,20205.0,36,620,10,3,4,132.0,2,6.0,2,0
22,49276.0,3827.0,36,842,3,1,3,86.0,0,5.0,2,1
32,40602.0,6548.0,36,824,7,8,4,150.0,1,7.0,2,1
36,27003.0,27128.0,60,609,18,8,3,150.0,0,4.0,2,0
26,29865.0,8113.0,60,569,6,1,3,150.0,0,4.0,1,0
41,25321.0,50000.0,36,463,1,17,7,150.0,1,8.0,2,0
23,33849.0,17282.0,36,710,3,1,3,116.0,1,6.0,1,0
32,22188.0,11042.0,36,668,11,7,5,3.0,1,6.0,1,0
54,36012.0,31451.0,36,738,9,5,2,150.0,0,7.0,1,0
32,61062.0,27076.0,60,780,8,4,5,112.0,0,7.0,2,0
53,72374.0,10412.0,60,542,5,11,4,145.0,2,4.0,2,0
53,29548.0,7767.0,36,501,2,3,0,150.0,0,4.0,2,0
26,47498.0,16259.0,36,606,4,7,1,13.0,1,7.0,2,0
41,28706.0,16109.0,60,612,1,8,1,150.0,0,8.0,2,0
41,95064.0,15515.0,72,545,0,16,5,121.0,3,6.0,1,0
51,45980.0,2050.0,60,669,2,2,3,150.0,1,8.0,1,0
44,37369.0,17892.0,36,771,8,4,1,26.0,1,4.0,1,1
47,32820.0,23040.0,36,625,15,5,2,17.0,0,6.0,1,0
44,19980.0,50000.0,36,541,3,6,3,150.0,1,7.0,1,0
36,58801.0,2130.0,36,766,19,9,4,150.0,1,7.0,1,0
44,30887.0,30442.0,36,570,4,9,1,150.0,1,6.0,1,0
40,63205.0,7430.0,36,721,10,1,3,27.0,1,6.0,1,0
30,46658.0,4029.0,36,720,3,1,5,15.0,1,6.0,2,0
30,32692.0,26507.0,36,850,7,2,3,104.0,1,4.0,1,1
57,68713.0,554.0,60,796,7,3,4,150.0,1,6.0,2,0
38,34827.0,3199.0,60,543,6,0,2,150.0,1,5.0,2,0
53,39872.0,9314.0,60,597,5,7,5,150.0,0,5.0,2,0
31,15426.0,10904.0,36,526,9,6,2,150.0,1,6.0,1,0
39,37291.0,29932.0,60,538,2,0,4,150.0,0,4.0,1,0
35,26054.0,5688.0,60,427,0,1,0,36.0,0,5.0,2,0
34,25783.0,510.0,36,686,9,9,2,150.0,1,7.0,2,0
36,42501.0,17054.0,60,602,11,12,5,86.0,1,5.0,1,0
29,43471.0,16761.0,60,660,16,5,2,150.0,1,7.0,1,0
37,50386.0,18561.0,60,300,12,3,2,13.0,3,6.0,1,0
45,42767.0,23028.0,36,625,2,5,1,18.0,1,6.0,2,0
59,13745.0,19373.0,72,836,7,17,0,150.0,1,2.0,1,1
41,34976.0,7399.0,36,558,5,6,2,4.0,0,6.0,2,0
45,54443.0,14786.0,36,744,0,2,3,32.0,1,6.0,1,0
28,20696.0,24333.0,60,515,7,1,4,4.0,1,5.0,1,1
33,30166.0,17960.0,36,449,1,5,0,6.0,0,6.0,2,0
49,101249.0,20719.0,36,491,11,19,4,150.0,2,5.0,2,0
47,33369.0,43940.0,36,525,28,4,1,150.0,2,8.0,1,0
53,30255.0,25019.0,36,524,7,7,3,150.0,1,8.0,1,0
46,88397.0,28180.0,36,462,5,13,3,86.0,3,5.0,2,0
29,34659.0,6190.0,60,772,10,8,6,56.0,0,7.0,2,0
43,29600.0,2709.0,60,600,2,4,5,65.0,0,4.0,0,0
49,42314.0,25411.0,60,360,4,9,1,150.0,0,8.0,1,0
39,28991.0,1744.0,60,807,6,6,2,135.0,1,7.0,2,0
56,61333.0,29668.0,36,494,8,12,2,150.0,1,6.0,1,0
38,27886.0,8745.0,36,606,12,1,0,150.0,0,8.0,1,0
49,21755.0,15431.0,36,640,6,8,1,150.0,0,8.0,1,0
45,19697.0,21986.0,36,620,9,2,5,150.0,2,4.0,2,0
39,27099.0,2382.0,60,705,6,7,3,150.0,1,7.0,2,0
36,29508.0,10400.0,36,727,0,1,1,150.0,0,7.0,2,0
34,40247.0,1708.0,36,803,8,7,3,150.0,1,6.0,1,0
43,48266.0,9543.0,60,452,4,4,5,86.0,2,3.0,2,0
60,23415.0,16707.0,36,625,7,10,6,150.0,1,7.0,2,0
25,36157.0,2107.0,36,583,8,8,4,50.0,0,5.0,1,0
35,32950.0,50000.0,36,475,2,11,0,150.0,3,6.0,2,0
29,34443.0,21827.0,60,850,9,1,5,150.0,1,6.0,1,0
43,38518.0,15419.0,36,671,1,2,2,55.0,1,6.0,1,0
27,43180.0,12295.0,60,850,4,8,5,150.0,1,6.0,1,0
50,69549.0,16503.0,60,383,0,10,1,101.0,2,5.0,1,0
44,24140.0,11330.0,36,666,9,7,0,123.0,0,4.0,2,1
53,35941.0,24794.0,36,655,5,3,1,147.0,1,6.0,2,0
46,35103.0,864.0,60,657,2,6,1,150.0,0,7.0,1,0
33,26016.0,15718.0,36,497,1,1,3,87.0,0,5.0,1,0
44,23564.0,17700.0,36,604,2,4,3,22.0,1,8.0,2,0
39,51494.0,16679.0,36,816,6,4,4,150.0,1,5.0,2,0
31,31131.0,15671.0,36,672,6,9,5,137.0,0,5.0,2,0
36,36450.0,19274.0,36,630,10,2,1,150.0,1,7.0,1,0
36,85395.0,500.0,36,701,9,16,10,52.0,2,3.0,1,0
49,50137.0,11484.0,36,573,6,9,3,136.0,1,5.0,2,0
35,30434.0,12554.0,60,630,20,6,2,19.0,1,8.0,2,0
29,38712.0,21678.0,36,393,15,5,1,150.0,3,9.0,1,0
53,45355.0,4209.0,36,627,18,3,3,56.0,1,9.0,0,0
19,27845.0,33182.0,36,527,9,10,4,73.0,0,6.0,1,0
24,23968.0,12175.0,36,533,12,3,1,150.0,1,9.0,1,0
43,75383.0,13958.0,36,400,3,7,2,150.0,3,4.0,1,0
33,32772.0,18758.0,36,636,8,1,3,150.0,1,4.0,1,0
46,67864.0,9744.0,36,443,0,9,1,44.0,2,5.0,1,0
32,35431.0,20342.0,36,458,7,11,7,150.0,1,3.0,2,0
42,43282.0,8376.0,60,732,13,7,7,150.0,0,7.0,1,0
38,43447.0,6542.0,36,752,10,7,2,150.0,0,5.0,1,0
37,46799.0,2057.0,36,677,10,3,3,65.0,1,8.0,1,0
30,17146.0,41893.0,36,511,2,10,10,18.0,0,6.0,1,1
30,55758.0,20836.0,60,622,3,6,3,28.0,2,6.0,2,0
32,54836.0,25919.0,36,760,11,6,4,115.0,0,7.0,2,0
49,15079.0,577.0,60,542,9,6,3,150.0,2,6.0,1,0
44,43687.0,13854.0,60,691,10,5,5,40.0,1,7.0,2,0
37,40821.0,48194.0,36,699,15,15,6,133.0,0,5.0,1,0
41,43604.0,2567.0,60,559,13,5,3,150.0,0,3.0,1,0
43,37729.0,17375.0,36,338,9,5,2,150.0,1,5.0,1,0
45,30088.0,27414.0,36,729,8,2,1,150.0,0,7.0,2,0
51,44890.0,33242.0,36,470,1,8,0,29.0,1,6.0,2,0
42,33327.0,25738.0,36,519,14,2,1,150.0,2,8.0,2,0
49,31535.0,4766.0,36,721,11,2,0,150.0,0,8.0,2,0
45,19171.0,11121.0,60,494,3,4,4,150.0,2,7.0,1,0
40,59303.0,43206.0,60,430,2,13,1,19.0,2,6.0,2,0
30,41981.0,1195.0,36,698,1,1,2,7.0,0,7.0,1,0
45,32492.0,5097.0,36,535,6,3,3,135.0,0,4.0,1,0
39,70186.0,34890.0,36,421,0,12,1,98.0,2,7.0,2,0
51,42219.0,8562.0,60,634,19,3,1,12.0,1,8.0,2,0
38,96785.0,35911.0,60,366,5,10,0,150.0,3,5.0,1,0
41,53253.0,38532.0,60,535,15,18,3,150.0,1,6.0,1,0
54,29364.0,2688.0,72,446,4,1,1,53.0,1,7.0,2,0
51,21207.0,23925.0,36,721,7,2,5,138.0,1,7.0,2,1
36,47392.0,30897.0,72,372,11,10,1,150.0,2,7.0,2,0
47,30974.0,26328.0,60,571,14,13,2,150.0,1,6.0,2,0
25,44107.0,27299.0,36,462,1,5,1,150.0,1,5.0,2,0
36,40377.0,954.0,36,737,3,6,1,126.0,0,6.0,2,0
58,32517.0,7522.0,36,691,1,1,3,76.0,0,6.0,1,0
36,38196.0,3845.0,36,722,3,0,1,44.0,0,7.0,2,0
46,29292.0,6014.0,60,729,9,4,1,15.0,1,7.0,2,0
39,49762.0,500.0,36,748,4,5,7,58.0,1,5.0,1,0
34,24407.0,4461.0,60,632,8,0,3,150.0,1,4.0,1,0
24,27787.0,22117.0,60,629,15,8,1,46.0,0,5.0,2,0
38,35367.0,12163.0,36,623,5,5,6,101.0,0,5.0,1,0
42,25475.0,11437.0,72,735,6,6,2,150.0,1,6.0,2,0
21,19907.0,9840.0,60,516,4,1,3,115.0,0,6.0,2,0
44,30246.0,563.0,36,609,3,2,5,150.0,0,5.0,2,0
43,31823.0,13468.0,72,632,4,5,2,112.0,0,6.0,2,1
51,24991.0,5808.0,60,353,7,5,2,129.0,0,5.0,1,0
39,21979.0,4090.0,60,609,9,1,2,150.0,1,5.0,1,0
41,35139.0,9204.0,36,498,6,0,2,56.0,0,5.0,2,0
39,44878.0,6245.0,60,715,6,7,9,150.0,0,4.0,2,0
28,66883.0,12863.0,36,545,8,7,4,150.0,2,2.0,1,0
40,24158.0,13624.0,60,391,7,5,2,64.0,0,6.0,1,0
40,29042.0,8191.0,36,487,1,1,2,48.0,0,5.0,2,0
48,26939.0,17748.0,60,312,3,9,7,150.0,0,5.0,1,0
41,33706.0,1091.0,60,528,3,3,5,49.0,1,5.0,2,0
25,59359.0,3141.0,36,653,1,3,5,150.0,1,6.0,2,0
45,31607.0,50000.0,36,702,2,5,8,150.0,0,5.0,1,1
27,60845.0,2378.0,60,512,2,2,4,150.0,1,4.0,1,1
44,16463.0,1856.0,36,706,7,8,1,150.0,0,4.0,1,1
50,45379.0,8321.0,60,489,4,3,0,109.0,0,4.0,2,0
42,72945.0,37613.0,36,534,10,17,5,149.0,2,4.0,1,0
34,38145.0,16384.0,36,704,14,8,5,82.0,1,7.0,1,0
35,38302.0,27481.0,36,492,12,6,2,34.0,0,4.0,2,0
35,22059.0,4235.0,36,568,8,4,0,150.0,2,5.0,1,0
50,28593.0,24394.0,36,639,1,5,1,122.0,0,7.0,1,0
36,37240.0,32918.0,36,459,9,16,1,150.0,2,7.0,1,0
38,66160.0,13812.0,36,436,0,8,1,85.0,2,5.0,1,0
49,54690.0,6364.0,60,699,14,7,7,41.0,1,7.0,1,0
39,38539.0,19085.0,36,555,10,3,3,150.0,0,4.0,1,0
33,26364.0,27516.0,36,484,7,10,1,150.0,1,7.0,2,0
47,36990.0,12501.0,36,668,10,9,1,150.0,0,6.0,2,0
33,18912.0,6396.0,60,583,9,7,1,150.0,0,5.0,2,1
35,24860.0,14442.0,36,751,4,3,0,104.0,1,7.0,2,0
59,91096.0,32211.0,60,850,5,6,9,25.0,0,5.0,2,0
40,51038.0,14926.0,36,850,6,2,3,150.0,1,5.0,1,0
47,49216.0,19129.0,36,571,2,10,5,71.0,1,5.0,2,0
20,44223.0,9224.0,36,642,19,5,3,150.0,1,7.0,1,0
43,35664.0,23554.0,60,585,10,1,1,150.0,1,8.0,1,0
40,27542.0,1484.0,36,526,1,1,2,150.0,0,5.0,2,0
41,46525.0,3998.0,36,790,1,1,4,113.0,0,6.0,2,0
47,96917.0,9295.0,60,613,10,14,2,20.0,0,7.0,1,1
49,42421.0,19737.0,60,632,15,2,3,15.0,2,8.0,2,0
42,61824.0,7973.0,36,764,12,3,4,116.0,1,6.0,1,0
32,48696.0,9143.0,60,763,5,1,2,88.0,0,6.0,2,0
30,79862.0,35829.0,36,436,4,15,0,69.0,2,6.0,1,0
46,73899.0,6164.0,36,685,8,3,10,150.0,2,5.0,2,0
48,8485.0,3153.0,36,476,2,10,3,86.0,3,7.0,1,0
49,59831.0,44843.0,36,643,18,17,3,150.0,1,5.0,1,0
42,45714.0,6342.0,60,557,3,10,8,150.0,2,5.0,1,0
29,26269.0,28340.0,36,613,1,8,4,70.0,0,7.0,2,0
53,48029.0,17984.0,60,733,8,3,4,30.0,1,6.0,2,0
48,25252.0,31215.0,60,528,8,5,0,150.0,1,8.0,2,0
18,79990.0,22212.0,60,795,3,8,3,93.0,1,5.0,1,1
35,16459.0,9549.0,36,504,8,6,0,150.0,1,4.0,0,0
33,30310.0,14790.0,36,671,12,3,1,26.0,0,8.0,2,0
23,99434.0,48753.0,60,594,17,20,7,150.0,3,4.0,1,0
47,50250.0,4543.0,60,513,4,2,5,150.0,1,5.0,1,1
50,25774.0,34975.0,60,491,1,11,2,150.0,1,8.0,2,0
35,39976.0,15974.0,36,671,17,10,6,150.0,0,4.0,2,0
42,73983.0,38710.0,36,552,3,17,5,9.0,2,5.0,2,0
48,50235.0,23922.0,36,570,11,11,0,123.0,0,6.0,1,0
56,25762.0,5535.0,72,475,3,1,0,150.0,0,5.0,1,0
42,16055.0,4637.0,60,426,1,10,1,150.0,0,3.0,1,0
38,53239.0,4279.0,60,633,2,4,4,150.0,1,6.0,1,0
21,30953.0,1536.0,36,743,2,2,2,135.0,1,7.0,1,0
39,23319.0,7043.0,60,762,4,6,2,93.0,0,3.0,1,1
18,22629.0,16610.0,60,693,12,7,0,150.0,1,7.0,1,0
44,35200.0,5327.0,60,657,9,3,4,150.0,0,8.0,2,0
21,35985.0,9706.0,60,655,15,6,3,150.0,1,8.0,2,0
21,48672.0,3155.0,60,702,2,1,3,44.0,1,6.0,2,0
34,65452.0,9517.0,60,435,3,7,0,24.0,2,5.0,1,0
41,35750.0,3737.0,60,850,3,5,5,86.0,1,6.0,2,0
43,34481.0,12172.0,60,495,12,0,2,150.0,1,7.0,1,0
34,38034.0,11790.0,36,664,1,3,0,42.0,0,5.0,1,0
58,30484.0,22198.0,36,556,5,9,2,150.0,1,7.0,1,0
20,26711.0,27772.0,36,420,9,11,5,150.0,1,10.0,2,0
50,48273.0,9591.0,60,492,5,5,2,150.0,1,3.0,2,0
43,34609.0,5811.0,36,754,11,5,2,25.0,0,7.0,1,0
44,32670.0,20873.0,36,836,9,1,4,77.0,2,6.0,1,0
24,20503.0,15823.0,36,474,1,1,1,42.0,1,6.0,1,0
30,25758.0,1773.0,36,829,2,0,2,61.0,2,7.0,2,0
35,27308.0,12641.0,60,433,5,6,2,150.0,1,6.0,1,0
50,55704.0,22465.0,60,576,14,1,4,65.0,2,7.0,1,0
21,28436.0,34843.0,36,587,1,5,0,139.0,1,7.0,1,0
37,36449.0,7096.0,36,498,3,4,1,24.0,0,5.0,1,0
41,26058.0,4493.0,36,430,12,7,0,150.0,1,3.0,1,0
36,33868.0,15022.0,36,571,2,1,3,150.0,0,6.0,1,1
50,30133.0,15594.0,36,601,16,1,2,4.0,0,9.0,1,0
38,17792.0,18084.0,36,704,6,3,5,73.0,1,5.0,1,1
40,46105.0,7267.0,60,370,1,1,1,150.0,1,4.0,2,0
32,56249.0,20173.0,36,428,1,11,0,31.0,2,6.0,1,0
42,53316.0,5862.0,60,724,9,4,6,31.0,1,7.0,2,0
45,56386.0,7045.0,36,687,12,9,7,150.0,1,3.0,2,0
43,32405.0,3081.0,36,476,6,2,1,34.0,0,5.0,2,0
25,24479.0,26491.0,72,692,12,10,5,46.0,1,6.0,2,0
37,102353.0,34913.0,60,339,1,13,1,35.0,4,5.0,1,0
31,24928.0,2222.0,36,637,9,9,2,150.0,0,5.0,2,1
45,39045.0,3045.0,36,423,6,1,1,150.0,0,4.0,2,0
38,24666.0,37618.0,36,566,7,8,2,18.0,0,7.0,2,0
39,13644.0,8556.0,60,684,8,0,7,42.0,2,6.0,1,0
52,12176.0,2381.0,36,515,6,8,1,150.0,2,6.0,1,0
33,39055.0,3126.0,36,840,3,6,6,112.0,0,7.0,2,0
22,49977.0,18050.0,36,850,4,8,8,77.0,0,5.0,2,0
42,49603.0,2354.0,36,508,3,5,2,150.0,1,5.0,2,0
48,30570.0,9040.0,36,445,3,0,1,16.0,1,4.0,1,0
60,21563.0,6145.0,60,683,2,3,2,150.0,1,8.0,1,0
44,28416.0,2252.0,60,442,7,2,1,51.0,0,5.0,2,0
41,52376.0,22139.0,60,496,5,10,2,150.0,1,6.0,1,0
25,61264.0,17120.0,60,372,12,5,1,78.0,2,5.0,2,0
27,50825.0,4617.0,36,464,1,9,2,150.0,2,8.0,1,0
45,38118.0,28741.0,72,766,15,14,10,132.0,0,4.0,2,0
42,27735.0,37077.0,72,560,9,7,3,150.0,0,6.0,2,0
47,75622.0,4305.0,36,571,6,12,4,150.0,1,5.0,3,0
49,21469.0,26246.0,36,540,7,7,1,50.0,1,8.0,1,0
28,83351.0,12577.0,36,713,8,1,7,150.0,2,6.0,0,0
54,35403.0,6884.0,60,692,15,3,0,2.0,0,8.0,1,0
50,76058.0,43155.0,36,433,10,16,0,150.0,1,6.0,2,0
52,35034.0,8656.0,36,535,8,3,2,150.0,0,4.0,2,0
54,33561.0,882.0,36,731,9,4,2,150.0,1,6.0,2,0
35,52867.0,11939.0,36,778,1,2,3,150.0,0,7.0,1,0
31,54239.0,21807.0,60,552,16,13,6,150.0,1,4.0,2,0
33,38461.0,5610.0,36,728,10,8,0,150.0,0,7.0,1,0
36,44705.0,19268.0,36,349,15,1,4,47.0,2,4.0,2,0
50,22654.0,1692.0,60,661,4,3,2,56.0,0,6.0,3,1
31,38306.0,5931.0,60,806,20,11,3,150.0,0,8.0,1,0
47,43082.0,4092.0,36,645,3,7,1,124.0,0,7.0,1,0
49,94434.0,20102.0,60,428,5,14,2,150.0,2,5.0,2,0
30,30265.0,11137.0,36,608,2,3,4,70.0,0,5.0,2,0
42,58435.0,17567.0,36,850,0,3,7,105.0,0,5.0,1,0
47,23427.0,4380.0,36,502,13,0,0,150.0,1,5.0,2,0
30,78331.0,1738.0,36,516,8,9,6,150.0,2,2.0,1,0
28,41762.0,15340.0,60,559,5,10,6,130.0,1,5.0,1,0
27,32368.0,7325.0,60,733,10,8,1,150.0,0,6.0,1,0
48,41704.0,775.0,36,787,17,10,4,150.0,0,8.0,1,0
57,31695.0,11387.0,36,547,5,2,1,150.0,0,4.0,2,0
27,19731.0,28428.0,36,669,6,3,5,41.0,1,8.0,1,0
18,34153.0,2444.0,36,499,0,4,2,101.0,0,6.0,2,0
25,24261.0,12942.0,36,512,6,1,5,150.0,1,4.0,2,0
39,33086.0,16173.0,60,554,1,5,1,150.0,1,7.0,1,0
32,42890.0,17440.0,60,594,5,8,3,96.0,0,6.0,1,0
53,17329.0,9401.0,36,624,12,1,1,116.0,2,5.0,1,0
51,37225.0,26223.0,36,614,9,10,0,150.0,1,5.0,1,0
39,54249.0,8706.0,36,764,14,5,5,85.0,0,5.0,2,0
43,35320.0,4817.0,36,621,5,8,1,150.0,0,7.0,2,0
54,35842.0,39750.0,60,448,18,1,2,2.0,3,8.0,2,0
42,62047.0,9779.0,36,453,4,8,0,150.0,1,5.0,2,0
39,42670.0,11692.0,60,602,13,9,4,150.0,0,5.0,2,0
47,62358.0,9870.0,36,603,12,0,5,150.0,2,7.0,1,0
40,85959.0,26948.0,36,598,11,16,4,150.0,2,5.0,2,0
21,70242.0,22559.0,36,815,2,11,3,150.0,0,7.0,1,1
32,27709.0,10908.0,60,708,9,4,2,65.0,0,5.0,1,1
41,38632.0,1282.0,60,550,8,6,4,150.0,0,4.0,1,0
51,33212.0,19180.0,36,641,4,5,2,150.0,0,7.0,2,0
49,23248.0,8458.0,60,573,8,5,2,150.0,1,5.0,2,0
34,37923.0,32365.0,60,638,8,11,7,150.0,0,6.0,2,0
36,36356.0,34399.0,36,763,25,15,4,115.0,1,4.0,1,0
31,42292.0,18894.0,60,505,3,5,2,150.0,1,4.0,2,0
19,114600.0,22085.0,72,300,13,11,1,113.0,4,6.0,1,0
38,55677.0,5884.0,60,532,3,8,2,43.0,1,4.0,1,0
60,38366.0,21195.0,60,526,0,5,9,150.0,0,6.0,2,1
49,75983.0,860.0,36,731,11,5,7,125.0,1,4.0,2,0
34,55901.0,9161.0,36,722,11,4,6,98.0,1,6.0,2,0
49,42631.0,22284.0,36,534,14,11,3,150.0,1,5.0,0,0
55,37113.0,10318.0,36,720,2,2,3,150.0,0,6.0,2,0
43,34393.0,1383.0,72,498,12,0,2,150.0,0,4.0,2,0
45,38271.0,2749.0,36,814,0,5,0,150.0,1,4.0,1,1
48,22585.0,2293.0,36,833,13,8,1,147.0,2,8.0,2,0
46,40212.0,10127.0,36,662,3,2,3,94.0,1,7.0,2,0
42,96157.0,26832.0,60,462,9,15,1,150.0,3,4.0,1,0
46,18670.0,8411.0,36,515,3,1,1,150.0,1,6.0,1,0
35,50152.0,33781.0,36,639,0,5,2,12.0,2,6.0,1,0
50,29147.0,32434.0,36,630,2,5,1,150.0,1,7.0,1,0
33,55377.0,12356.0,36,531,0,11,10,150.0,2,3.0,1,0
35,37076.0,28353.0,36,666,7,2,0,150.0,1,6.0,2,1
18,32483.0,2291.0,60,850,9,3,3,150.0,0,5.0,1,1
47,35982.0,11652.0,36,820,3,1,3,93.0,0,5.0,1,0
47,37351.0,7013.0,36,521,1,6,3,86.0,1,5.0,2,0
40,18271.0,26859.0,36,659,7,1,9,73.0,0,6.0,2,1
43,52083.0,6541.0,36,592,8,9,4,150.0,1,4.0,1,0
50,33776.0,3449.0,36,667,7,6,1,150.0,0,6.0,1,0
35,33900.0,1663.0,60,800,3,6,2,150.0,1,6.0,2,0
37,26359.0,15931.0,60,713,7,1,0,148.0,0,7.0,2,0
28,44533.0,10778.0,36,429,8,7,4,150.0,2,6.0,2,0
48,38990.0,31259.0,36,458,8,8,0,150.0,2,8.0,2,0
27,42356.0,37002.0,36,548,0,11,5,20.0,1,6.0,1,0
40,55631.0,12416.0,60,550,8,7,3,150.0,1,3.0,1,0
34,45048.0,28931.0,36,517,17,1,2,134.0,3,8.0,1,0
36,19491.0,22300.0,36,643,14,5,0,121.0,2,7.0,2,0
40,51689.0,6129.0,60,802,2,0,3,2.0,0,6.0,2,0
40,19182.0,19392.0,36,672,10,14,4,150.0,0,6.0,2,1
41,18024.0,3371.0,60,663,9,3,4,150.0,1,3.0,2,0
39,55978.0,5195.0,36,828,13,8,4,150.0,0,6.0,2,0
38,30455.0,2787.0,36,637,10,4,5,118.0,0,3.0,2,0
40,37648.0,2610.0,36,632,7,8,9,84.0,1,3.0,1,0
48,110966.0,4246.0,60,648,18,2,5,150.0,2,7.0,1,0
43,29218.0,13163.0,60,621,7,3,2,52.0,0,9.0,1,0
33,48090.0,27293.0,60,498,4,10,0,150.0,2,7.0,2,0
65,26103.0,17511.0,36,415,4,4,3,23.0,1,7.0,2,0
67,38029.0,8341.0,36,732,1,6,2,150.0,0,7.0,2,0
55,39167.0,37954.0,72,850,12,5,3,150.0,2,2.0,1,1
36,28181.0,4353.0,36,709,1,1,0,54.0,1,7.0,2,0
44,38982.0,7914.0,36,850,2,7,3,150.0,0,8.0,1,1
43,25676.0,2317.0,36,777,3,4,0,150.0,0,6.0,1,1
62,21534.0,21396.0,60,724,17,5,5,150.0,2,5.0,2,0
45,38165.0,2266.0,36,550,2,1,1,104.0,0,4.0,2,0
26,59011.0,32707.0,60,488,1,10,2,143.0,2,6.0,0,0
44,23423.0,50000.0,36,317,5,15,3,150.0,2,7.0,1,0
40,39907.0,8953.0,36,719,4,1,1,33.0,0,4.0,1,1
35,45135.0,26350.0,36,830,1,0,2,150.0,1,7.0,1,0
51,22637.0,2871.0,36,387,5,5,2,92.0,0,5.0,1,0
47,22778.0,28700.0,36,762,18,11,7,150.0,2,6.0,2,0
44,23103.0,28443.0,36,784,6,2,1,150.0,0,6.0,2,0
39,10548.0,28931.0,36,587,8,2,10,150.0,2,6.0,1,1
38,33175.0,12701.0,36,706,0,1,2,118.0,0,7.0,2,0
40,26139.0,13124.0,36,850,2,2,2,87.0,2,7.0,2,0
46,31761.0,24600.0,36,724,2,3,2,150.0,0,7.0,2,0
50,33878.0,7627.0,60,488,1,2,1,150.0,0,5.0,2,0
25,39423.0,1229.0,60,733,4,4,1,150.0,0,6.0,2,0
22,43433.0,18892.0,36,602,6,7,5,78.0,1,3.0,1,0
48,24187.0,15612.0,60,472,5,5,0,35.0,1,5.0,2,0
39,66682.0,19082.0,60,850,2,5,8,150.0,0,4.0,1,0
40,13286.0,50000.0,60,489,7,8,10,36.0,0,9.0,1,0
56,38736.0,23726.0,60,564,9,3,1,10.0,1,7.0,2,0
45,43642.0,32352.0,36,432,0,10,3,75.0,2,5.0,2,0
